basketball | 3-and-D | noun | 3앤D | Thompson is the ultimate 3-and-D. | 탐슨은 최고의 3앤D야.
basketball | post-up | noun | 포스트업 | Feed him on the post-up. | 포스트업으로 공 넣어줘.
basketball | post-up | noun | 포스트업 | Strong post-up possession. | 강한 포스트업이었어.
basketball | post-up | noun | 포스트업 | They can't stop his post-up. | 포스트업을 못 막고 있어.
basketball | poster | noun | 인유어페이스 | Griffin puts Mozgov on a poster. | 그리핀이 인유어페이스 찍었다.
basketball | poster | noun | 인유어페이스 | That's a poster. | 인유어페이스다.
basketball | poster | noun | 인유어페이스 | He got postered. | 제대로 당했네.
basketball | poster | noun | 인유어페이스 | Clip that poster dunk. | 저 인유어페이스 저장해.
basketball | poster | noun | 인유어페이스 | Edwards puts Collins on a poster. | 에드워즈가 콜린스를 인유어페이스로 넘겼어.
basketball | poster | noun | 인유어페이스 | That's a poster. | 완전 인유어페이스야.
basketball | poster | noun | 인유어페이스 | He turned him into a poster. | 제대로 인유어페이스 당했어.
basketball | poster | noun | 인유어페이스 | The crowd went crazy for the poster. | 인유어페이스에 관중이 열광했어.
basketball | posterize | verb | 인유어페이스 덩크하다 | He posterized the big man. | 빅맨 상대로 인유어페이스 덩크했어.
basketball | posterize | verb | 인유어페이스 덩크하다 | Edwards nearly posterized him. | 에드워즈가 거의 인유어페이스 덩크했어.
basketball | posterize | verb | 인유어페이스 덩크하다 | He posterized the center. | 센터 상대로 인유어페이스 덩크했어.
basketball | posterize | verb | 인유어페이스 덩크하다 | He tried to posterize the defender. | 수비수 상대로 인유어페이스 덩크를 시도했어.
basketball | power forward | noun | 파워 포워드 | Duncan is the power forward. | 던컨은 파워 포워드야.
basketball | power forward | noun | 파워 포워드 | He plays power forward full-time. | 파워 포워드로 뛰어.
basketball | power forward | noun | 파워 포워드 | Modern power forwards can shoot. | 요즘 파워 포워드는 슛도 쏴.
basketball | power forward | noun | 파워 포워드 | Their power forward dominated inside. | 파워 포워드가 골밑을 지배했어.
basketball | press | noun | 프레스 수비 | Heat apply the full-court press. | 히트가 전면 프레스 수비 건다.
basketball | press | noun | 프레스 수비 | Break the press. | 프레스 수비 벗겨내.
basketball | press | noun | 프레스 수비 | They're trapping out of the press. | 프레스에서 압박 들어오네.
basketball | press | noun | 프레스 수비 | The press forced a turnover. | 프레스 수비로 턴오버 만들었네.
basketball | pull up | verb | 풀업슛하다 | He pulled up from the free throw line. | 자유투 라인 근처에서 풀업슛했어.
basketball | pull up | verb | 풀업슛하다 | Booker pulled up before the help arrived. | 부커가 헬프 오기 전에 풀업슛했어.
basketball | pull up | verb | 풀업슛하다 | He pulled up after turning the corner. | 코너를 돌고 바로 풀업슛했어.
basketball | pull up | verb | 풀업슛하다 | Pull up when the defender backs off. | 수비가 물러나면 풀업슛해.
basketball | pull-up | noun | 풀업 점퍼 | KD's deadly pull-up transition. | KD의 위협적인 풀업 점퍼.
basketball | pull-up | noun | 풀업 점퍼 | His pull-up is automatic. | 풀업 점퍼가 거의 필살기야.
basketball | pull-up | noun | 풀업 점퍼 | He stopped for a pull-up. | 풀업 점퍼를 쐈어.
basketball | pull-up | noun | 풀업 점퍼 | Tough pull-up over the defender. | 수비 위로 풀업을 꽂았어.
basketball | pump fake | noun | 펌프 페이크 | Wade bites on a pump fake. | 웨이드가 펌프 페이크에 속았네.
basketball | pump fake | noun | 펌프 페이크 | Nice pump fake. | 펌프 페이크 좋았다.
basketball | pump fake | noun | 펌프 페이크 | He got the defender with a pump fake. | 펌프 페이크에 수비가 날아갔네.
basketball | pump fake | noun | 펌프 페이크 | Don't fall for the pump fake. | 펌프 페이크에 낚이지 마.
basketball | pump fake | noun | 펌프 페이크 | Wade's elite pump fake. | 웨이드의 뛰어난 펌프 페이크.
basketball | pump fake | noun | 펌프 페이크 | The pump fake got him in the air. | 펌프 페이크에 수비가 떴어.
basketball | pump fake | noun | 펌프 페이크 | Nice pump fake at the rim. | 골밑에서 펌프 페이크 좋았어.
basketball | pump fake | noun | 펌프 페이크 | He lives off the pump fake. | 펌프 페이크를 정말 잘 써.
basketball | push | verb | 속공하다 | He pushed the pace. | 속공했어.
basketball | push | verb | 속공하다 | Fox pushed after the rebound. | 폭스가 리바운드 후 속공했어.
basketball | push | verb | 속공하다 | He pushed in transition. | 트랜지션에서 속공했어.
basketball | push | verb | 속공하다 | Keep pushing the ball. | 계속 속공해.
basketball | push off | verb | 밀어내다 | He pushed off to create space. | 공간 만들려고 밀어냈어.
basketball | push off | verb | 밀어내다 | The ref saw him push off. | 심판이 밀어내는 걸 봤어.
basketball | push off | verb | 밀어내다 | He pushed off during the drive. | 돌파하면서 밀어냈어.
basketball | push off | verb | 밀어내다 | Don't push off with your arm. | 팔로 밀어내지 마.
basketball | putback | noun | 풋백 | Zion with a monster putback. | 자이언 풋백 덩크.
basketball | putback | noun | 풋백 | Huge putback. | 풋백 미쳤네.
basketball | putback | noun | 풋백 | He cleaned it up with a putback. | 풋백으로 마무리했네.
basketball | putback | noun | 풋백 | Another offensive putback. | 또 풋백이다.
basketball | rack | noun | 림 | Rose takes it to the rack. | 로즈가 림으로 돌진한다.
basketball | rack | noun | 림 | Attack the rack. | 림으로 밀고 들어가.
basketball | rack | noun | 림 | He gets to the rack at will. | 림까지 마음대로 가네.
basketball | rack | noun | 림 | Nobody stopped him at the rack. | 림 돌파를 못 막았네.
basketball | Rasheed Wallace | noun | 라쉬드 월리스 | Rasheed Wallace stretched the floor. | 라쉬드 월리스가 공간을 넓혔어.
basketball | Rasheed Wallace | noun | 라쉬드 월리스 | Rasheed Wallace knocked down the three. | 라쉬드 월리스가 3점을 넣었어.
basketball | Rasheed Wallace | noun | 라쉬드 월리스 | Rasheed Wallace protected the paint. | 라쉬드 월리스가 골밑을 지켰어.
basketball | Rasheed Wallace | noun | 라쉬드 월리스 | Rasheed Wallace got fired up. | 라쉬드 월리스가 흥분했어.
basketball | Ray Allen | noun | 레이 앨런 | Ray Allen caught and fired. | 레이 앨런이 바로 쐈어.
basketball | Ray Allen | noun | 레이 앨런 | Ray Allen drilled the corner three. | 레이 앨런이 코너 3점을 넣었어.
basketball | Ray Allen | noun | 레이 앨런 | Ray Allen got free off the screen. | 레이 앨런이 스크린으로 벗어났어.
basketball | Ray Allen | noun | 레이 앨런 | Ray Allen delivered a clutch shot. | 레이 앨런이 클러치 슛을 넣었어.
basketball | reach | verb | 손을 뻗다 | He reached for the steal attempt. | 스틸하려고 손을 뻗었어.
basketball | reach | verb | 손을 뻗다 | Don't reach on the ball handler. | 볼 핸들러에게 손 뻗지 마.
basketball | reach | verb | 손을 뻗다 | He reached and picked up a foul. | 손 뻗다가 파울했어.
basketball | reach | verb | 손을 뻗다 | He reached from behind on defense. | 수비하다가 뒤에서 손을 뻗었어.
basketball | rebound | noun | 리바운드 | Rodman grabs the rebound. | 로드맨이 리바운드를 잡았어.
basketball | rebound | noun | 리바운드 | He pulled down a big rebound. | 중요한 리바운드를 잡았어.
basketball | rebound | noun | 리바운드 | We need more rebounds tonight. | 오늘 리바운드를 더 잡아야 해.
basketball | rebound | noun | 리바운드 | That rebound changed the game. | 그 리바운드가 흐름을 바꿨어.
basketball | rebound | verb | 리바운드하다 | He rebounded through heavy traffic. | 수비 사이에서 리바운드했어.
basketball | rebound | verb | 리바운드하다 | Jokic rebounded and pushed the break. | 요키치가 리바운드 후 속공 전개했어.
basketball | rebound | verb | 리바운드하다 | He rebounded his own missed shot. | 자기 슛을 리바운드했어.
basketball | rebound | verb | 리바운드하다 | Rebound the ball and push. | 리바운드하고 밀고 나가.
basketball | recover | verb | 복귀하다 | He recovered back to his man. | 자기 수비수에게 복귀했어.
basketball | recover | verb | 복귀하다 | The big recovered after the hedge. | 빅맨이 헤지 후 복귀했어.
basketball | recover | verb | 복귀하다 | He recovered to the corner shooter. | 코너 슈터에게 복귀했어.
basketball | recover | verb | 복귀하다 | Recover quickly after helping inside. | 헬프 후 빠르게 복귀해.
basketball | Reggie Miller | noun | 레지 밀러 | Reggie Miller came off the screen. | 레지 밀러가 스크린을 타고 나왔어.
basketball | Reggie Miller | noun | 레지 밀러 | Reggie Miller buried the three. | 레지 밀러가 3점을 꽂았어.
basketball | Reggie Miller | noun | 레지 밀러 | Reggie Miller got hot in a hurry. | 레지 밀러가 순식간에 터졌어.
basketball | Reggie Miller | noun | 레지 밀러 | Reggie Miller silenced the crowd. | 레지 밀러가 홈 관중을 조용하게 만들었어.
basketball | reject | verb | 블록하다 | He rejected the shot. | 슛을 블록했어.
basketball | reject | verb | 블록하다 | Gobert rejected it at the rim. | 고베어가 림 근처에서 블록했어.
basketball | reject | verb | 블록하다 | He rotated over and rejected it. | 로테이션 와서 블록했어.
basketball | reject | verb | 블록하다 | He rejected the jumper. | 점프슛을 블록했어.
basketball | rejection | noun | 블록 | Mutombo with the rejection. | 무톰보의 블록이 나왔어.
basketball | rejection | noun | 블록 | Clean rejection at the rim. | 림에서 깔끔한 블록이야.
basketball | rejection | noun | 블록 | Another rejection from behind. | 뒤에서 또 블록이 나왔어.
basketball | rejection | noun | 블록 | He sends it back with a rejection. | 블록으로 돌려보냈어.
basketball | relocate | verb | 리로케이트하다 | Curry relocated to the corner. | 커리가 코너로 리로케이트했어.
basketball | relocate | verb | 리로케이트하다 | He relocated after making the pass. | 패스 후 리로케이트했어.
basketball | relocate | verb | 리로케이트하다 | He relocated along the perimeter. | 외곽 따라 리로케이트했어.
basketball | relocate | verb | 리로케이트하다 | Relocate after every drive. | 돌파 후마다 리로케이트해.
basketball | restricted area | noun | 제한 구역 | LeBron finishes in restricted area. | 르브론이 제한 구역에서 마무리했어.
basketball | restricted area | noun | 제한 구역 | He caught the ball in the restricted area. | 제한 구역에서 공을 받았어.
basketball | restricted area | noun | 제한 구역 | Don't camp in the restricted area. | 제한 구역에 오래 있지 마.
basketball | restricted area | noun | 제한 구역 | Easy bucket inside the restricted area. | 제한 구역 안에서 쉽게 넣었어.
basketball | reverse dunk | noun | 리버스 덩크 | Kobe with the reverse dunk. | 코비의 리버스 덩크.
basketball | reverse dunk | noun | 리버스 덩크 | He finished with a reverse dunk. | 리버스 덩크로 끝냈어.
basketball | reverse dunk | noun | 리버스 덩크 | The reverse dunk shocked everyone. | 리버스 덩크에 모두 놀랐어.
basketball | reverse dunk | noun | 리버스 덩크 | What a reverse dunk. | 엄청난 리버스 덩크야.
basketball | reverse layup | noun | 리버스 레이업 | Kyrie's spinning reverse layup. | 카이리의 리버스 레이업.
basketball | reverse layup | noun | 리버스 레이업 | Tough reverse layup there. | 어려운 리버스 레이업이야.
basketball | reverse layup | noun | 리버스 레이업 | He finished with a reverse layup. | 리버스 레이업으로 마무리했어.
basketball | reverse layup | noun | 리버스 레이업 | The reverse layup avoided the block. | 블록을 피한 리버스 레이업이야.
